archivo,año_extraido,mes_extraido,dia,lluvia_mm,observacion_codigo
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,26,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,27,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,28,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,29,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,30,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,31,0.0,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,1,0.0,"A R 19,30"
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,2,0.0,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,3,0.0,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,4,0.0,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,5,3.5,R •
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,6,0.0,R •
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,7,16.0,A •
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,8,0.8,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,9,0.0,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,10,0.0,
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,11,0.0,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,12,0.0,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,13,1.0,•
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,14,27.5,•
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,15,1.0,"A 909,50 •"
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,16,0.5,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,17,0.0,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,18,0.0,A •
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,19,4.0,A • 9
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,20,0.0,A •
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,21,2.5,"A 9 17,30"
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,22,0.0,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,23,0.0,A B 9
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,24,0.0,A
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,25,0.0,"A B 9 17,00 •"
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,26,37.0,A R •
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,27,23.5,R • A 9
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,28,24.8,A R •
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,29,28.2,A •
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,30,0.0,
2. registro  lluvia febrero 2024 001.jpg,2024,Febrero,31,0.0,
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,1,8.0,E0800
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,2,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,3,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,4,8.0,A°
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,5,16.5,"906,10"
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,6,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,7,15.0,A/B°
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,8,42.0,A°
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,9,12.5,"E08,30"
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,10,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,11,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,12,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,13,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,14,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,15,0.0,A°
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,16,4.4,A/B°
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,17,64.3,B°
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,18,0.0,A/B°
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,19,4.0,A/B°
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,20,3.5,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,21,3.0,°
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,22,4.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,23,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,24,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,25,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,26,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,27,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,28,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,29,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,30,0.0,A
3. registro lluvia marzo 2024 001.jpg,2024,Marzo,31,0.0,"E08,00"
4. registro lluvia abril 2024 001.jpg,2024,Abril,1,0.0,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,2,0.0,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,3,0.0,
4. registro lluvia abril 2024 001.jpg,2024,Abril,4,0.0,"=08,00"
4. registro lluvia abril 2024 001.jpg,2024,Abril,5,0.0,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,6,35.0,B°
4. registro lluvia abril 2024 001.jpg,2024,Abril,7,28.5,"=08,00"
4. registro lluvia abril 2024 001.jpg,2024,Abril,8,0.0,A°
4. registro lluvia abril 2024 001.jpg,2024,Abril,9,4.6,"=08,30 9 17,00 h."
4. registro lluvia abril 2024 001.jpg,2024,Abril,10,3.0,°
4. registro lluvia abril 2024 001.jpg,2024,Abril,11,0.0,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,12,0.0,A°
4. registro lluvia abril 2024 001.jpg,2024,Abril,13,27.0,B
4. registro lluvia abril 2024 001.jpg,2024,Abril,14,4.8,B°9
4. registro lluvia abril 2024 001.jpg,2024,Abril,15,6.5,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,16,14.5,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,17,0.0,"=08,30"
4. registro lluvia abril 2024 001.jpg,2024,Abril,18,0.0,"=09,00"
4. registro lluvia abril 2024 001.jpg,2024,Abril,19,0.0,"=08,00"
4. registro lluvia abril 2024 001.jpg,2024,Abril,20,0.0,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,21,0.0,A°
4. registro lluvia abril 2024 001.jpg,2024,Abril,22,0.0,B°
4. registro lluvia abril 2024 001.jpg,2024,Abril,23,102.0,A°
4. registro lluvia abril 2024 001.jpg,2024,Abril,24,102.5,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,25,0.0,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,26,0.0,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,27,0.0,A
4. registro lluvia abril 2024 001.jpg,2024,Abril,28,4.5,B°
4. registro lluvia abril 2024 001.jpg,2024,Abril,29,2.0,A°
4. registro lluvia abril 2024 001.jpg,2024,Abril,30,0.0,
4. registro lluvia abril 2024 001.jpg,2024,Abril,31,0.0,
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,1,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,2,2.0,R°
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,3,55.5,R°
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,4,47.0,R°
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,5,15.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,6,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,7,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,8,0.0,R°
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,9,6.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,10,7.0,°
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,11,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,12,0.0,Ag
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,13,13.6,°
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,14,4.9,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,15,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,16,0.0,AR°g
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,17,5.6,g°
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,18,1.2,g
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,19,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,20,0.0,"≡08,30"
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,21,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,22,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,23,0.0,R°g°
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,24,1.0,Ag
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,25,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,26,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,27,2.0,A°
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,28,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,29,0.0,A
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,30,0.0,"≡09,00"
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,31,0.0,"≡09,30"
6. registro lluvia junio 2024 001.jpg,2024,Junio,1,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,2,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,3,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,4,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,5,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,6,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,7,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,8,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,9,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,10,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,11,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,12,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,13,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,14,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,15,2.3,
6. registro lluvia junio 2024 001.jpg,2024,Junio,16,3.3,
6. registro lluvia junio 2024 001.jpg,2024,Junio,17,25.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,18,45.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,19,5.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,20,8.2,
6. registro lluvia junio 2024 001.jpg,2024,Junio,21,7.2,
6. registro lluvia junio 2024 001.jpg,2024,Junio,22,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,23,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,24,26.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,25,3.5,
6. registro lluvia junio 2024 001.jpg,2024,Junio,26,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,27,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,28,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,29,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,30,0.0,
6. registro lluvia junio 2024 001.jpg,2024,Junio,31,0.0,
7. registro lluvia julio 2024 001.jpg,2024,Julio,1,0.0,U
7. registro lluvia julio 2024 001.jpg,2024,Julio,2,0.0,
7. registro lluvia julio 2024 001.jpg,2024,Julio,3,0.0,
7. registro lluvia julio 2024 001.jpg,2024,Julio,4,0.0,•
7. registro lluvia julio 2024 001.jpg,2024,Julio,5,0.0,A
7. registro lluvia julio 2024 001.jpg,2024,Julio,6,4.0,"•913,00"
7. registro lluvia julio 2024 001.jpg,2024,Julio,7,28.2,•9
7. registro lluvia julio 2024 001.jpg,2024,Julio,8,26.2,A
7. registro lluvia julio 2024 001.jpg,2024,Julio,9,0.0,9•
7. registro lluvia julio 2024 001.jpg,2024,Julio,10,4.0,A
7. registro lluvia julio 2024 001.jpg,2024,Julio,11,6.5,•B
7. registro lluvia julio 2024 001.jpg,2024,Julio,12,0.0,"E09,30"
7. registro lluvia julio 2024 001.jpg,2024,Julio,13,0.0,"E10,009•"
7. registro lluvia julio 2024 001.jpg,2024,Julio,14,25.0,9
7. registro lluvia julio 2024 001.jpg,2024,Julio,15,0.0,A
7. registro lluvia julio 2024 001.jpg,2024,Julio,16,0.0,"E09,30"
7. registro lluvia julio 2024 001.jpg,2024,Julio,17,0.0,"E11,30"
7. registro lluvia julio 2024 001.jpg,2024,Julio,18,0.0,"E09,30"
7. registro lluvia julio 2024 001.jpg,2024,Julio,19,0.0,"E09,00"
7. registro lluvia julio 2024 001.jpg,2024,Julio,20,0.0,"E09,00"
7. registro lluvia julio 2024 001.jpg,2024,Julio,21,0.0,A
7. registro lluvia julio 2024 001.jpg,2024,Julio,22,0.0,"E09,00"
7. registro lluvia julio 2024 001.jpg,2024,Julio,23,0.0,"E08,00"
7. registro lluvia julio 2024 001.jpg,2024,Julio,24,0.0,A
7. registro lluvia julio 2024 001.jpg,2024,Julio,25,0.0,A
7. registro lluvia julio 2024 001.jpg,2024,Julio,26,0.0,A
7. registro lluvia julio 2024 001.jpg,2024,Julio,27,14.4,B•
7. registro lluvia julio 2024 001.jpg,2024,Julio,28,0.8,B9•
7. registro lluvia julio 2024 001.jpg,2024,Julio,29,44.7,"B9•=09,30"
7. registro lluvia julio 2024 001.jpg,2024,Julio,30,1.0,"E09,30"
7. registro lluvia julio 2024 001.jpg,2024,Julio,31,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,1,0.0,
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,2,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,3,0.0,
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,4,0.5,S.9
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,5,21.2,S.9
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,6,1.5,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,7,0.0,9.
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,8,36.0,.
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,9,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,10,0.0,E10.00
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,11,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,12,0.0,E09.00
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,13,0.0,E09.00
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,14,0.0,E09.00
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,15,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,16,0.0,
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,17,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,18,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,19,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,20,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,21,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,22,0.0,B.
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,23,49.0,.
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,24,0.8,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,25,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,26,0.0,E09.00
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,27,0.0,E08.00
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,28,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,29,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,30,0.0,A
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,31,0.0,
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,1,0.0,
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,2,0.0,
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,3,0.0,
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,4,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,5,0.0,B°
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,6,2.5,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,7,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,8,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,9,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,10,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,11,0.0,B 9°
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,12,19.0,"E08,30/B°"
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,13,13.4,"E08,30"
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,14,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,15,0.0,"E09,30"
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,16,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,17,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,18,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,19,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,20,9.0,B°
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,21,32.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,22,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,23,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,24,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,25,0.0,"915,00h. B°"
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,26,5.0,B°
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,27,11.2,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,28,0.0,"E09,00"
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,29,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,30,0.0,A
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,31,0.0,
1. Registro de lluvia 01-2025.jpg,2025,Enero,1,0.0,R°
1. Registro de lluvia 01-2025.jpg,2025,Enero,2,4.8,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,3,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,4,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,5,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,6,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,7,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,8,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,9,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,10,0.0,A R°
1. Registro de lluvia 01-2025.jpg,2025,Enero,11,28.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,12,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,13,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,14,0.0,"B 906,00°"
1. Registro de lluvia 01-2025.jpg,2025,Enero,15,7.0,A R°
1. Registro de lluvia 01-2025.jpg,2025,Enero,16,5.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,17,0.0,A B
1. Registro de lluvia 01-2025.jpg,2025,Enero,18,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,19,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,20,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,21,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,22,0.0,A R°
1. Registro de lluvia 01-2025.jpg,2025,Enero,23,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,24,5.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,25,51.0,R° B
1. Registro de lluvia 01-2025.jpg,2025,Enero,26,25.2,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,27,0.0,A R° B
1. Registro de lluvia 01-2025.jpg,2025,Enero,28,10.2,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,29,0.0,A
1. Registro de lluvia 01-2025.jpg,2025,Enero,30,0.0,A R°
1. Registro de lluvia 01-2025.jpg,2025,Enero,31,16.5,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,1,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,2,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,3,4.3,A • R°
10. Registro de lluvia 10-2025.jpg,2025,octubre,4,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,5,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,6,17.5,• B
10. Registro de lluvia 10-2025.jpg,2025,octubre,7,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,8,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,9,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,10,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,11,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,12,35.5,R° •
10. Registro de lluvia 10-2025.jpg,2025,octubre,13,14.5,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,14,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,15,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,16,0.0,R° • A Leve
10. Registro de lluvia 10-2025.jpg,2025,octubre,17,73.0,R° •
10. Registro de lluvia 10-2025.jpg,2025,octubre,18,26.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,19,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,20,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,21,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,22,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,23,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,24,0.0,R° •
10. Registro de lluvia 10-2025.jpg,2025,octubre,25,19.5,
10. Registro de lluvia 10-2025.jpg,2025,octubre,26,0.0,"908,00"
10. Registro de lluvia 10-2025.jpg,2025,octubre,27,0.0,A9R° •
10. Registro de lluvia 10-2025.jpg,2025,octubre,28,55.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,29,0.0,A
10. Registro de lluvia 10-2025.jpg,2025,octubre,30,0.0,"E09,00"
10. Registro de lluvia 10-2025.jpg,2025,octubre,31,0.0,
12. Registro de lluvia 12-25.jpg,2025,Diciembre,1,14.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,2,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,3,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,4,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,5,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,6,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,7,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,8,3.0,B°
12. Registro de lluvia 12-25.jpg,2025,Diciembre,9,34.2,•9
12. Registro de lluvia 12-25.jpg,2025,Diciembre,10,1.0,•A9
12. Registro de lluvia 12-25.jpg,2025,Diciembre,11,0.0,=08.00 A9•
12. Registro de lluvia 12-25.jpg,2025,Diciembre,12,5.2,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,13,0.0,A•B
12. Registro de lluvia 12-25.jpg,2025,Diciembre,14,10.4,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,15,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,16,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,17,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,18,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,19,0.0,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,20,0.0,•B
12. Registro de lluvia 12-25.jpg,2025,Diciembre,21,46.0,A•B
12. Registro de lluvia 12-25.jpg,2025,Diciembre,22,31.2,A•9
12. Registro de lluvia 12-25.jpg,2025,Diciembre,23,19.5,A•B
12. Registro de lluvia 12-25.jpg,2025,Diciembre,24,0.0,A•
12. Registro de lluvia 12-25.jpg,2025,Diciembre,25,0.8,A•B
12. Registro de lluvia 12-25.jpg,2025,Diciembre,26,8.5,A
12. Registro de lluvia 12-25.jpg,2025,Diciembre,27,2.5,A•B
12. Registro de lluvia 12-25.jpg,2025,Diciembre,28,32.5,•B
12. Registro de lluvia 12-25.jpg,2025,Diciembre,29,36.2,A•
12. Registro de lluvia 12-25.jpg,2025,Diciembre,30,5.5,A•B
12. Registro de lluvia 12-25.jpg,2025,Diciembre,31,0.0,A•
2. Registro de lluvia 02-2025.jpg,2025,Febrero,1,0.0,A B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,2,5.0,A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,3,0.0,A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,4,0.0,A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,5,0.0,A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,6,0.0,A B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,7,3.0,A B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,8,0.0,A B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,9,0.0,B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,10,0.6,A B
2. Registro de lluvia 02-2025.jpg,2025,Febrero,11,0.0,A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,12,0.0,A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,13,0.0,A B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,14,11.0,A B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,15,0.0,B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,16,2.0,A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,17,0.0,A B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,18,19.6,B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,19,0.0,A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,20,0.0,A°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,21,2.0,A°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,22,0.0,A↓
2. Registro de lluvia 02-2025.jpg,2025,Febrero,23,0.0,B°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,24,4.0,A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,25,0.0,A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,26,0.0,A°
2. Registro de lluvia 02-2025.jpg,2025,Febrero,27,12.2,• A
2. Registro de lluvia 02-2025.jpg,2025,Febrero,28,0.8,A
